X,Y,OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,LEVEL_,ENROLLMENT,ST_GRADE,END_GRADE,DISTRICTID,FT_TEACHER,SHELTER_ID
-13180681.83,4018752.214,375,61221001387,CENTER STREET ELEMENTARY,700 CENTER ST.,EL SEGUNDO,CA,90245,3207,(310) 615-2676,1,1,825,LOS ANGELES,6037,USA,33.92512236,-118.4040795,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061221001387,10/13/2009 0:00,IMAGERY/OTHER,2/16/2016 0:00,NOT AVAILABLE,ELEMENTARY,795,KG,5,612210,30,NOT AVAILABLE
-13497149.18,4343805.132,376,61608002266,VISTA VERDE MIDDLE,1199 ELM AVE.,GREENFIELD,CA,93927,4624,(831) 674-1420,1,1,1205,MONTEREY,6053,USA,36.31321377,-121.246954,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061608002266,12/10/2009 0:00,IMAGERY/OTHER,2/18/2016 0:00,NOT AVAILABLE,MIDDLE,1151,6,8,616080,54,10823448
-13146923.63,4018772.492,377,62193002608,STUDEBAKER ELEMENTARY,11800 HALCT. AVE.,NORWALK,CA,90650,7512,(562) 868-7882,1,1,508,LOS ANGELES,6037,USA,33.9252735,-118.1008244,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062193002608,10/13/2009 0:00,IMAGERY/OTHER,2/16/2016 0:00,http://www.llcsd.net,ELEMENTARY,488,KG,5,621930,20,NOT AVAILABLE
-13591447.03,4494310.631,439,62628013928,GABRIELA MISTRAL ELEMENTARY,505 ESCUELA AVE.,MOUNTAIN VIEW,CA,94040,2006,(650) 526-3575,1,1,405,SANTA CLARA,6085,USA,37.39501419,-122.094046,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062628013928,10/23/2018 0:00,IMAGERY/OTHER,10/24/2018 0:00,http://mistral.mvwsd.org,ELEMENTARY,389,KG,5,626280,16,NOT AVAILABLE
-12757799.67,4142137.513,441,62676013912,NEEDLES COMMUNITY DAY,109 F ST.,NEEDLES,CA,92363,2738,(760) 326-3891,4,1,7,SAN BERNARDINO,6071,USA,34.83984169,-114.6052644,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062676013912,10/23/2018 0:00,IMAGERY/OTHER,10/24/2018 0:00,http://www.needlesusd.org,HIGH,6,6,12,626760,1,NOT AVAILABLE
-13545253.08,4748536.902,442,62775013958,SUTTER PEAK CHARTER ACADEMY,3934 BRD.WAY RD.,LIVE OAK,CA,95953,9401,(866) 992-9033,1,1,451,SUTTER,6101,USA,39.1873041,-121.6790787,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062775013958,10/23/2018 0:00,IMAGERY/OTHER,10/24/2018 0:00,http://www.pacificcharters.org/sutterpeak,OTHER,438,KG,12,627750,13,NOT AVAILABLE
-13570957.73,4741996.938,443,62469013931,CALIFORNIA PREP SUTTER K-7,15898 CENTRAL ST.,MERIDIAN,CA,95957,9517,(424) 289-8100,1,1,96,SUTTER,6101,USA,39.14175353,-121.9099875,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062469013931,10/23/2018 0:00,IMAGERY/OTHER,9/16/2019 0:00,http://www.californiaprep.org,ELEMENTARY,92,KG,7,624690,4,NOT AVAILABLE
-13505742.57,4532619.415,444,62703013920,DELTA LAUNCH CHARTER,31400 S. KOSTER RD.,TRACY,CA,95304,8824,(209) 830-6363,1,1,11,SAN JOAQUIN,6077,USA,37.66791812,-121.3241498,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062703013920,10/23/2018 0:00,IMAGERY/OTHER,9/18/2019 0:00,http://www.deltacharter.net,OTHER,11,KG,12,627030,0,NOT AVAILABLE
-13570959.83,4742016.517,445,62469013932,CALIFORNIA PREP SUTTER 8-12,15898 CENTRAL ST.,MERIDIAN,CA,95957,9517,(310) 527-1741,1,1,109,SUTTER,6101,USA,39.14188994,-121.9100064,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062469013932,10/23/2018 0:00,IMAGERY/OTHER,2/28/2020 0:00,http://www.californiaprep.org,HIGH,106,8,12,624690,3,NOT AVAILABLE
-13656078.46,4642358.856,455,63264012471,RINCON VALLEY PARTNERSHIP,1000 YULUPA AVE.,SANTA ROSA,CA,95405,7020,(707) 575-5879,2,1,76,SONOMA,6097,USA,38.44413691,-122.67464,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063264012471,9/30/2011 0:00,IMAGERY/OTHER,9/30/2011 0:00,NOT AVAILABLE,ELEMENTARY,67,KG,6,632640,9,NOT AVAILABLE
-13052305.73,3858700.894,458,63432005557,SUNSET VIEW ELEMENTARY,4365 HILL ST.,SAN DIEGO,CA,92107,4199,(619) 223-7156,1,1,455,SAN DIEGO,6073,USA,32.72380558,-117.2508573,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005557,12/10/2009 0:00,IMAGERY/OTHER,2/23/2016 0:00,http://www.sunsetviewelementary.com,ELEMENTARY,436,KG,4,634320,19,10814520
-13046054,3862277.667,460,63432012534,IHIGH VIRTUAL ACADEMY,3939 CONDE ST.,SAN DIEGO,CA,92110,3012,(619) 764-5440,4,1,43,SAN DIEGO,6073,USA,32.75083259,-117.1946971,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432012534,9/30/2011 0:00,IMAGERY/OTHER,9/30/2011 0:00,http://www.sandi.net/ihigh,HIGH,34,9,12,634320,9,NOT AVAILABLE
-13589300.15,4450912.056,461,63474012725,SLVUSD HOME AND HOSPITAL,325 MARION AVE.,BEN LOMOND,CA,95005,9403,(831) 336-9678,1,2,-999,SANTA CRUZ,6087,USA,37.08464694,-122.0747602,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063474012725,2/4/2014 0:00,IMAGERY/OTHER,5/16/2014 0:00,http://www.slvusd.org,NOT REPORTED,-999,M,M,634740,-999,NOT AVAILABLE
-13272224.69,4065342.999,462,64098006753,ELMHURST ELEMENTARY,5080 ELMHURST ST.,VENTURA,CA,93003,3999,(805) 289-1860,1,1,469,VENTURA,6111,USA,34.27169772,-119.2264229,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=064098006753,12/10/2009 0:00,IMAGERY/OTHER,3/3/2016 0:00,http://www.venturausd.org/elmhurst.htm,ELEMENTARY,448,KG,5,640980,21,NOT AVAILABLE
-13369380.16,4374207.117,469,69113410216,HELM ELEMENTARY,13883 S. LASSEN AVE.,HELM,CA,93627,9900,(559) 866-5683,1,1,95,FRESNO,6019,USA,36.53296921,-120.0991853,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=069113410216,10/13/2009 0:00,IMAGERY/OTHER,2/10/2016 0:00,http://www.gpusd.org,ELEMENTARY,90,KG,8,691134,5,NOT AVAILABLE
-13156091.21,4014760.115,495,60962011323,CLINTON WILLIAM JEFFERSON,6500 COMPTON BLVD.,COMPTON,CA,90221,3181,(562) 630-7912,1,1,917,LOS ANGELES,6037,USA,33.89536034,-118.1831782,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060962011323,1/29/2010 0:00,IMAGERY,6/4/2010 0:00,http://www.compton.k12.ca.us,ELEMENTARY,886,KG,8,609620,31,NOT AVAILABLE
-13651428.4,4614041.878,511,63025013937,PETALUMA ACCELERATED CHARTER,110 ELLIS ST.,PETALUMA,CA,94952,3305,(707) 778-4750,1,1,109,SONOMA,6097,USA,38.24463126,-122.6328678,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063025013937,10/23/2018 0:00,IMAGERY/OTHER,10/25/2018 0:00,http://www.petalumacityschools.org,MIDDLE,105,7,8,630250,4,NOT AVAILABLE
-13605033.87,4506492.023,512,63213013923,ROCKETSHIP REDWOOD CITY,701 CHARTER ST.,REDWOOD CITY,CA,94063,2960,(917) 375-1625,1,1,296,SAN MATEO,6081,USA,37.48190019,-122.2160986,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063213013923,10/23/2018 0:00,IMAGERY/OTHER,10/25/2018 0:00,http://www.rsed.org,ELEMENTARY,286,KG,5,632130,10,NOT AVAILABLE
-13544688.2,4396912.976,516,63393005319,BORONDA ELEMENTARY,1114 FONTES LN.,SALINAS,CA,93907,1823,(831) 784-2231,1,1,149,MONTEREY,6053,USA,36.69668846,-121.6740043,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063393005319,10/23/2018 0:00,IMAGERY/OTHER,10/25/2018 0:00,http://www.salinascityesd.org/,ELEMENTARY,142,KG,6,633930,7,NOT AVAILABLE
-13048619.24,3859798.113,517,63432013878,HIGH TECH ELEMENTARY,2150 CUSHING RD.,SAN DIEGO,CA,92106,6189,(619) 564-6700,1,1,443,SAN DIEGO,6073,USA,32.73209732,-117.217741,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432013878,10/23/2018 0:00,IMAGERY/OTHER,10/25/2018 0:00,http://www.hightechhigh.org,ELEMENTARY,424,KG,5,634320,19,NOT AVAILABLE
-13603867.84,4506047.218,520,63213013874,KIPP EXCELENCIA COMMUNITY PREPARATORY,656 LAUREL ST.,REDWOOD CITY,CA,94063,2518,(510) 465-5477,1,1,603,SAN MATEO,6081,USA,37.47872931,-122.2056241,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063213013874,10/23/2018 0:00,IMAGERY/OTHER,4/2/2020 0:00,http://www.kippbayarea.org,ELEMENTARY,583,KG,8,632130,20,NOT AVAILABLE
-13493534.91,4676686.547,522,63462013910,GOLDEN VALLEY ORCHARD,6550 FILBERT AVE.,ORANGEVALE,CA,95662,4112,(916) 987-1490,1,1,266,SACRAMENTO,6067,USA,38.68525318,-121.2144865,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063462013910,10/23/2018 0:00,IMAGERY/OTHER,10/25/2018 0:00,http://www.goldenvalleycharter.org,ELEMENTARY,256,KG,8,634620,10,NOT AVAILABLE
-13120552.65,3994651.786,523,63531013951,ADVANCED LEARNING ACADEMY,335 E. WALNUT AVE.,SANTA ANA,CA,92701,5928,(714) 480-4300,1,2,-999,ORANGE,6059,USA,33.7452902,-117.8639299,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063531013951,10/23/2018 0:00,IMAGERY/OTHER,10/25/2018 0:00,http://www.sausd.us/advancedlearning,NOT REPORTED,-999,M,M,635310,-999,NOT AVAILABLE
-13219832.03,4065995.616,524,63684013955,JUSTIN EARLY LEARNERS ACADEMY,2245 N. JUSTIN AVE.,SIMI VALLEY,CA,93065,2543,(805) 520-6619,2,1,-999,VENTURA,6111,USA,34.27654226,-118.7557717,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063684013955,10/23/2018 0:00,IMAGERY/OTHER,10/25/2018 0:00,http://jes-simi-ca.schoolloop.com/,NOT REPORTED,-999,M,M,636840,-999,NOT AVAILABLE
-13628272.15,4532782.398,525,63753013873,HILLSIDE ELEMENTARY,1400 HILLSIDE BLVD.,SOUTH SAN FRANCISCO,CA,94080,1538,(650) 877-8720,1,1,-999,SAN MATEO,6081,USA,37.66907704,-122.4248517,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063753013873,10/23/2018 0:00,IMAGERY/OTHER,10/25/2018 0:00,http://www.ssfusd.org,ELEMENTARY,0,KG,5,637530,-999,NOT AVAILABLE
-13116676.97,3990992.313,526,64015013906,TUSTIN CONNECT CENTER,15400 LANSDOWNE RD.,TUSTIN,CA,92782,222,(714) 730-7395,4,2,-999,ORANGE,6059,USA,33.71795094,-117.829114,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=064015013906,10/23/2018 0:00,IMAGERY/OTHER,10/25/2018 0:00,http://www.tustinconnect.org,NOT REPORTED,-999,M,M,640150,-999,NOT AVAILABLE
-13566712.3,4488148.669,530,63459013852,ACE INSPIRE ACADEMY,1155 E. JULIAN ST.,SAN JOSE,CA,95112,6334,(408) 295-6008,1,1,262,SANTA CLARA,6085,USA,37.35102446,-121.8718501,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063459013852,10/23/2018 0:00,IMAGERY/OTHER,4/15/2020 0:00,http://www.acecharter.org,MIDDLE,256,5,8,634590,6,NOT AVAILABLE
-13158690.49,4022733.479,554,69107813895,VALIENTE COLLEGE PREPARATORY CHARTER,8691 CALIFORNIA AVE.,SOUTH GATE,CA,90280,3003,(323) 744-2107,1,1,137,LOS ANGELES,6037,USA,33.95479326,-118.2065279,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=069107813895,10/23/2018 0:00,IMAGERY/OTHER,10/25/2018 0:00,http://www.valientecollegeprep.org,MIDDLE,130,4,8,691078,7,NOT AVAILABLE
-13582482.42,4617328.505,565,61336012633,H. GLENN RICHARDSON,1069 MEADOWLARK DR.,FAIRFIELD,CA,94533,2460,(707) 420-2300,2,1,58,SOLANO,6095,USA,38.26781518,-122.0135156,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061336012633,2/4/2014 0:00,IMAGERY,5/15/2014 0:00,http://www.fsusd.org,OTHER,49,KG,12,613360,9,NOT AVAILABLE
-13172231.48,4460376.945,821,60140912412,BISHOP INDEPENDENT STUDY,2001 SUGAR LOAF RD.,BIG PINE,CA,93513,NOT AVAILABLE,(760) 938-2001,4,1,24,INYO,6027,USA,37.15244454,-118.3281686,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060140912412,2/4/2014 0:00,IMAGERY/OTHER,1/2/2019 0:00,http://www.bishopschools.org,HIGH,23,9,12,601409,1,NOT AVAILABLE
-13259495.88,4202518.865,837,61954012132,INDEPENDENCE HIGH,8001 OLD RIVER RD.,BAKERSFIELD,CA,93311,9752,(661) 834-8001,1,1,2181,KERN,6029,USA,35.28382376,-119.1120781,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061954012132,1/29/2010 0:00,IMAGERY/OTHER,1/3/2019 0:00,http://independence.kernhigh.org,HIGH,2106,9,12,619540,75,NOT AVAILABLE
-13048529.93,4017883.159,838,62778013024,EXCEL PREP CHARTER - IE,25560 ALESSANDRO BLVD.,MORENO VALLEY,CA,92583,3236,(951) 601-6620,1,1,746,RIVERSIDE,6065,USA,33.91864423,-117.2169387,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062778013024,2/4/2014 0:00,IMAGERY/OTHER,1/3/2019 0:00,http://www.realjourney.org,OTHER,719,KG,12,627780,27,NOT AVAILABLE
-13035019.63,3886734.955,855,63432012261,INNOVATIONS ACADEMY,10380 SPRING CANYON RD.,SAN DIEGO,CA,92131,3699,(858) 271-1414,1,1,382,SAN DIEGO,6073,USA,32.93541829,-117.0955736,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432012261,9/30/2011 0:00,IMAGERY/OTHER,1/3/2019 0:00,http://innovationsacademy.org,ELEMENTARY,363,KG,8,634320,19,NOT AVAILABLE
-13564541.36,4487173.522,856,69103512478,ROCKETSHIP LOS SUENOS ACADEMY,331 S. 34TH ST.,SAN JOSE,CA,95116,2905,(408) 684-4028,1,1,500,SANTA CLARA,6085,USA,37.3440606,-121.8523482,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=069103512478,9/30/2011 0:00,IMAGERY/OTHER,1/3/2019 0:00,http://www.rsed.org/lossuenos,ELEMENTARY,483,KG,5,691035,17,NOT AVAILABLE
-13568355.01,4484025.878,857,69103511864,ROCKETSHIP MATEO SHEEDY ELEMENTARY,788 LOCUST ST.,SAN JOSE,CA,95110,2954,(408) 286-3330,1,1,587,SANTA CLARA,6085,USA,37.32157779,-121.8866069,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=069103511864,1/29/2010 0:00,IMAGERY/OTHER,1/3/2019 0:00,http://www.rsed.org/mateosheedy,ELEMENTARY,569,KG,5,691035,18,NOT AVAILABLE
-13576752.33,4619368.985,998,63963006600,VANDEN HIGH,2951 MARKELEY LN.,FAIRFIELD,CA,94533,6513,(707) 437-7333,1,1,1821,SOLANO,6095,USA,38.28220504,-121.9620413,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063963006600,1/29/2010 0:00,IMAGERY/OTHER,1/9/2019 0:00,http://www.travisusd.org/domain/14,HIGH,1744,9,12,639630,77,NOT AVAILABLE
-13281467.21,4309191.653,1034,63930006548,TIPTON ELEMENTARY,370 N. EVANS RD.,TIPTON,CA,93272,9400,(559) 752-4213,1,1,616,TULARE,6107,USA,36.06226011,-119.3094499,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063930006548,10/13/2009 0:00,IMAGERY/OTHER,1/10/2019 0:00,NOT AVAILABLE,ELEMENTARY,589,KG,8,639300,27,NOT AVAILABLE
-13152773.12,4015660.667,1056,62985004653,PARAMOUNT HIGH,14429 S. DOWNEY AVE.,PARAMOUNT,CA,90723,4378,(562) 602-6067,1,1,4903,LOS ANGELES,6037,USA,33.90207507,-118.1533713,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062985004653,10/13/2009 0:00,IMAGERY/OTHER,1/14/2019 0:00,NOT AVAILABLE,HIGH,4722,9,12,629850,181,10776525
-12856056.94,3852074.504,1131,60690000636,DOOL ELEMENTARY,800 ENCINAS AVE.,CALEXICO,CA,92231,2559,(760) 768-3820,1,1,664,IMPERIAL,6025,USA,32.67371322,-115.4879245,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060690000636,10/13/2009 0:00,IMAGERY/OTHER,2/10/2016 0:00,http://www2.cusdk12.org,ELEMENTARY,639,KG,6,606900,25,NOT AVAILABLE
-13623390.54,4519821.916,1158,60648013999,HOOVER ELEMENTARY,2220 SUMMIT DR.,BURLINGAME,CA,94010,6147,(650) 259-3800,1,1,220,SAN MATEO,6081,USA,37.57686244,-122.3809994,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060648013999,10/29/2018 0:00,IMAGERY/OTHER,10/30/2018 0:00,http://www.burlingameschools.org,ELEMENTARY,211,KG,5,606480,9,NOT AVAILABLE
-13102365.52,3979095.085,1176,69102414001,OXFORD PREPARATORY ACADEMY - SADDLEBACK VALLEY,22882 LOUMONT DR.,LAKE FOREST,CA,92630,3935,(949) 540-7800,1,1,613,ORANGE,6059,USA,33.62900874,-117.700552,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=069102414001,10/29/2018 0:00,IMAGERY/OTHER,10/30/2018 0:00,http://saddleback.oxfordpreparatoryacademy.com,ELEMENTARY,593,KG,8,691024,20,NOT AVAILABLE
-13617468.29,4576228.605,1177,63255013986,SUMMIT PUBLIC SCHOOL: TAMALPAIS,3020 HILLTOP MALL RD.,RICHMOND,CA,94806,1920,(510) 374-4185,1,1,246,CONTRA COSTA,6013,USA,37.97736405,-122.3277989,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063255013986,10/29/2018 0:00,IMAGERY/OTHER,10/30/2018 0:00,http://www.summitps.org,HIGH,237,7,12,632550,9,NOT AVAILABLE
-13183265.08,4050655.025,1178,62271013971,MILLIKAN SCI TECH ENGR AND MATH (STEM) MAGNET,5041 SUNNYSLOPE AVE.,SHERMAN OAKS,CA,91423,1445,(818) 528-1662,1,1,211,LOS ANGELES,6037,USA,34.16259137,-118.4272852,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271013971,10/29/2018 0:00,IMAGERY/OTHER,10/30/2018 0:00,http://www.thesciencemagnet.org,HIGH,204,6,12,622710,7,NOT AVAILABLE
-13148318.24,4119608.371,1179,62088013989,FULTON AND ALSBURY ACADEMY OF ARTS AND ENGINEERING,831 E. AVE. K-2,LANCASTER,CA,93535,4788,(661) 206-0120,1,1,431,LOS ANGELES,6037,USA,34.67356815,-118.1133524,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062088013989,10/29/2018 0:00,IMAGERY/OTHER,10/30/2018 0:00,http://www.fultonandalsbury.org,MIDDLE,417,6,8,620880,14,NOT AVAILABLE
-13668345.56,4654102.832,1180,60003413987,MANZANITA MONTESSORI CHARTER,295 SHILOH RD.,WINDSOR,CA,95492,9608,(707) 474-8327,1,2,-999,SONOMA,6097,USA,38.52671714,-122.7848372,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060003413987,10/29/2018 0:00,UNVERIFIED,10/30/2018 0:00,http://www.manzanitamontessori.org,NOT REPORTED,-999,M,M,600034,-999,NOT AVAILABLE
-13172606.81,4036240.545,1181,62271013968,GIRLS ACADEMIC LEADERSHIP ACADEMY (GALA),1067 W. BLVD.,LOS ANGELES,CA,90019,1839,(323) 900-4533,1,1,319,LOS ANGELES,6037,USA,34.05537934,-118.3315403,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271013968,10/29/2018 0:00,IMAGERY/OTHER,10/30/2018 0:00,http://www.galacademy.org,HIGH,319,6,12,622710,-999,NOT AVAILABLE
-13281538.03,4335342.032,1182,63993013976,ACCELERATED CHARTER HIGH,4136 N. MOONEY BLVD.,TULARE,CA,93274,1140,(559) 688-2021,1,1,156,TULARE,6107,USA,36.25192913,-119.3100861,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063993013976,10/29/2018 0:00,IMAGERY/OTHER,10/30/2018 0:00,http://www.tulare.k12.ca.us,HIGH,149,9,12,639930,7,NOT AVAILABLE
-13157088.68,4025886.89,1187,60143813997,PREPA TEC LOS ANGELES HIGH,4210 E. GAGE ST.,BELL,CA,90201,1213,(323) 800-2741,1,1,239,LOS ANGELES,6037,USA,33.97828713,-118.1921385,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060143813997,10/29/2018 0:00,IMAGERY/OTHER,4/6/2020 0:00,http://altapublicschools.org/prepatechighschool/,HIGH,224,9,12,601438,15,NOT AVAILABLE
-13152940.73,4108944.372,1200,62958013975,PALMDALE DISCOVERY CENTER,1330 W. ELIZABETH LAKE RD.,PALMDALE,CA,93551,NOT AVAILABLE,(661) 274-0849,2,1,125,LOS ANGELES,6037,USA,34.59474717,-118.1548769,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062958013975,10/30/2018 0:00,IMAGERY/OTHER,10/30/2018 0:00,http://www.palmdalesd.org/domain/34,ELEMENTARY,112,KG,8,629580,13,NOT AVAILABLE
-13191962.11,4063528.429,1208,62271013966,VALOR ACADEMY ELEMENTARY,17081 DEVONSHIRE ST.,NORTHRIDGE,CA,91325,1616,(818) 217-2733,1,1,217,LOS ANGELES,6037,USA,34.25822625,-118.5054119,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271013966,10/30/2018 0:00,IMAGERY/OTHER,10/30/2018 0:00,http://valoracademy.org,ELEMENTARY,206,KG,4,622710,11,NOT AVAILABLE
-13609972.61,4509107.73,1216,63429013998,ARROYO,1710 ARROYO AVE.,SAN CARLOS,CA,94070,3809,(650) 632-8300,1,1,347,SAN MATEO,6081,USA,37.50054404,-122.2604641,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063429013998,10/30/2018 0:00,IMAGERY/OTHER,10/30/2018 0:00,http://arroyoschool.org/,ELEMENTARY,331,4,5,634290,16,NOT AVAILABLE
-13170150.94,4028341.82,1223,62271013967,CALIFORNIA COLLEGIATE CHARTER,2009 W. MLK JR. BLVD.,LOS ANGELES,CA,90062,1434,(323) 450-7290,1,1,164,LOS ANGELES,6037,USA,33.99657261,-118.3094788,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271013967,10/30/2018 0:00,IMAGERY/OTHER,3/30/2020 0:00,NOT AVAILABLE,MIDDLE,159,6,10,622710,5,NOT AVAILABLE
