month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldpviews_per_property_mm,ldpviews_per_property_yy,ldpviews_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us
201810,94702,"berkeley, ca",5841,1281,129,,85.552244,99.21542391,71.88906459,23,0.2105,4,0.2432,4.5,-45.5,0.0449,-0.133,1.2734,927525,0.0328,0.138,3.1019
201810,94531,"antioch, ca",2632,1294,-188,-608,85.461014,90.84053035,80.0814986,36.5,0.2586,7.5,0.2373,7,-32,0.0632,-0.0842,1.4453,539800,-0.0168,0.0808,1.8052
201810,94542,"hayward, ca",8408,648,-288,597,90.274906,89.21055833,91.33925313,38,0.3103,9,-0.0617,-2.5,-30.5,0.058,0.185,1.8516,842549.5,-0.0371,-0.2511,2.8177
201810,94506,"danville, ca",5208,3352,-805,-1979,73.871792,64.52378056,83.21980294,58.5,0.17,8.5,0.1584,8,-10,0.026,-0.2183,1.5391,1799350,-0.0424,0.0345,6.0177
201810,94596,"walnut creek, ca",4700,232,1760,57,94.842477,98.33961805,91.34533512,26,-0.4583,-22,-0.1475,-4.5,-42.5,0.1505,-0.0849,1.8516,996550,-0.059,-0.0528,3.3328
201810,94601,"oakland, ca",1526,3004,146,-710,75.641649,86.63179662,64.65150225,40.5,0.125,4.5,0.3065,9.5,-28,0.097,0.073,1.1484,599525,-0.0408,0.1101,2.0049
201810,94551,"livermore, ca",1974,163,-82,-37,95.80343,95.44459312,96.16226736,31,0.2917,7,-0.0462,-1.5,-37.5,0.007,-0.4017,2.2344,732549.5,-0.022,-0.002,2.4498
201810,94550,"livermore, ca",864,183,23,-94,95.551028,94.66001703,96.44203868,32,0.0323,1,0.0492,1.5,-36.5,0.0429,-0.3438,2.2813,867050,-0.0345,-0.0898,2.8997
201810,95117,"san jose, ca",3304,4795,842,,67.005231,99.52560516,34.48485586,21.5,-0.3281,-10.5,-0.5784,-29.5,-47,0.0217,-0.2419,0.7344,1395050,0.0747,0.0747,4.6656
201810,94533,"fairfield, ca",199,945,280,-418,87.80562,94.66001703,80.95122248,32,-0.1111,-4,0.0667,2,-36.5,0.0108,-0.1416,1.4688,390050,-0.025,-0.0602,1.3043
201810,95054,"santa clara, ca",4894,5929,-1854,,61.972388,99.07553826,24.86923732,23.5,0.3824,6.5,0.5667,8.5,-45,-0.2404,-0.7238,0.6172,1191237.5,-0.0065,0.0269,3.9839
201810,94028,"portola valley, ca",11414,11774,-1061,-7945,32.307505,26.20119207,38.41381827,95.5,0.2244,17.5,1.5132,57.5,27,-0.0196,-0.1228,0.7813,3980050,-0.0635,-0.1156,13.311
201810,94040,"mountain view, ca",1859,3337,448,,73.938694,99.52560516,48.35178202,21.5,0.2647,4.5,0.3438,5.5,-47,0.0741,-0.3661,0.9063,1849050,0.0751,0.3711,6.1839
201810,94707,"berkeley, ca",8008,98,-82,-71,97.092811,95.88857803,98.29704416,30.5,1.0333,15.5,0.6486,12,-38,-0.012,-0.012,2.5781,1139550,-0.0884,-0.0432,3.811
201810,94801,"richmond, ca",4554,6247,-112,-4489,60.442769,72.29047561,48.59506143,52.5,0.1413,6.5,0.2963,12,-16,0.0741,-0.3256,0.9063,724550,-0.0887,0.5853,2.4231
201809,94546,"castro valley, ca",1110,95,-13,100,97.085094,96.7954134,97.37477369,28,0.4737,9,-0.1515,-5,-37,-0.051,-0.2938,2.4032,789050,0.007,0.0808,2.6388
201809,94533,"fairfield, ca",199,1225,1805,-930,86.031986,90.30778515,81.75618588,36,-0.25,-12,0.8,16,-29,-0.0462,-0.1696,1.5,400050,-0.0302,-0.0453,1.3378
201809,94530,"el cerrito, ca",3965,1748,231,-869,82.592034,96.7954134,68.38865419,28,-0.1385,-4.5,-0.0345,-1,-37,-0.1264,-0.1828,1.2258,889050,-0.0252,-0.0502,2.9732
201809,94610,"oakland, ca",1626,1354,86,-1306,85.099578,99.27579964,70.92335546,21,-0.3226,-10,0.75,9,-44,-0.1684,-0.4626,1.2742,710050,-0.1389,-0.1114,2.3746
201809,94608,"emeryville, ca",1753,3882,-1736,-1799,71.140616,98.15328908,44.12794206,24,-0.1429,-4,0.2632,5,-41,-0.3165,-0.1692,0.871,725050,-0.0102,0.0677,2.4247
201809,94517,"clayton, ca",8461,570,-408,612,91.113458,86.66264333,95.56427278,39,0.56,14,-0.22,-11,-26,-0.1429,-0.2197,2.1774,779050,0.0164,-0.0824,2.6054
201809,94086,"sunnyvale, ca",635,5657,42,,62.951116,99.51719976,26.38503319,18,-0.2653,-6.5,2.6,13,-47,-0.0889,-0.6822,0.6613,1489050,-0.0606,0.079,4.9799
201809,94544,"hayward, ca",242,518,58,-420,91.563066,97.34459867,85.78153289,26,0.4857,8.5,0.1818,4,-39,-0.0427,-0.2887,1.629,679050,0.0446,0.1095,2.2709
201809,94601,"oakland, ca",1526,3150,1565,-962,74.803862,90.30778515,59.29993965,36,-0.04,-1.5,0.0286,1,-29,0.0635,-0.0563,1.0806,625050,0.0711,0.2525,2.0903
201809,94602,"oakland, ca",2916,112,171,251,96.707906,99.51719976,93.89861195,18,-0.1,-2,-0.3571,-10,-47,0.012,0.0862,2.0323,728938,-0.0703,0.1662,2.4378
201809,94520,"concord, ca",2603,563,752,-431,91.158721,88.9921545,93.32528666,37,-0.039,-1.5,0.2759,8,-28,0.0649,-0.2635,1.9839,499050,-0.0017,0.1089,1.6689
201809,95051,"santa clara, ca",416,3608,261,-3290,72.513579,99.81291491,45.21424261,16,-0.4074,-11,-0.36,-9,-49,-0.0909,-0.5299,0.8871,1350049,-0.0333,0.0385,4.515
201809,94596,"walnut creek, ca",4700,1992,513,-1945,80.992758,75.47978274,86.50573325,48,0.1429,6,1.2857,27,-17,0.1016,-0.3481,1.6613,1059050,-0.0199,0.0728,3.5418
201809,94022,"los altos, ca",6036,2364,3147,1158,78.958962,85.32890766,72.58901629,40,-0.36,-22.5,-0.322,-19,-25,-0.1196,-0.0899,1.3065,5280050,-0.2142,-0.1182,17.6589
201809,94526,"danville, ca",2987,459,103,-129,92.048884,90.30778515,93.78998189,36,0.0588,2,-0.027,-1,-29,-0.1103,-0.3207,2.0161,1349050,-0.0026,-0.1001,4.5117
201809,94301,"palo alto, ca",5849,1330,526,-653,85.322873,98.15328908,72.49245625,24,-0.2941,-10,0.4118,7,-41,-0.1099,-0.1196,1.3065,3998050,-0.0476,-0.4971,13.3712
201809,94703,"berkeley, ca",4811,2064,,,80.6035,99.90343995,61.30356065,15,-0.3617,-8.5,0.5,5,-50,-0.3202,-0.5175,1.1129,995050,0.0994,0.172,3.3278
201809,94611,"oakland, ca",894,322,-74,-195,93.678334,98.97404949,88.38261919,22,-0.0638,-1.5,0.2941,5,-43,-0.2074,-0.1832,1.7258,1150050,-0.0192,-0.0377,3.8462
201809,94598,"walnut creek, ca",3784,137,210,-108,96.391068,99.3964997,93.38563669,19,-0.3333,-9.5,-0.1739,-4,-46,-0.1055,-0.4279,1.9839,939050,-0.0384,-0.1578,3.1405
201809,94513,"brentwood, ca",584,349,299,522,93.231744,91.64152082,94.82196741,35,-0.0278,-1,-0.186,-8,-30,-0.1065,-0.0152,2.0968,670040,0.0113,0.0326,2.2408
201809,94566,"pleasanton, ca",1308,923,-154,139,88.056729,90.30778515,85.8056729,36,0.2857,8,-0.1628,-7,-29,-0.0691,-0.1368,1.629,1279050,-0.0078,-0.1234,4.2776
201809,94603,"oakland, ca",4769,1174,485,-103,86.360893,92.62522631,80.09656005,33,0.1186,3.5,0.1379,4,-32,0.0282,0.046,1.4677,475050,0,0.1905,1.5886
201809,94578,"san leandro, ca",1838,395,71,-298,92.703681,99.35425468,86.05310803,20,-0.2857,-8,-0.1667,-4,-45,-0.1741,-0.3333,1.6452,649050,-0.0151,0.0817,2.1706
201809,95129,"san jose, ca",1950,6172,-1677,,60.588413,97.34459867,23.83222692,26,0.3333,6.5,0.1304,3,-39,-0.2571,-0.6139,0.629,1750040,-0.0107,0.26,5.8528
201809,94805,"richmond, ca",7943,1722,53,,82.748944,98.15328908,67.34459867,24,-0.0588,-1.5,-0.0769,-2,-41,-0.0964,-0.1379,1.2097,630050,0.0862,0.2625,2.107
201809,94595,"walnut creek, ca",4345,553,166,635,91.252263,93.4097767,89.09474955,32,0.0323,1,-0.1579,-6,-33,-0.0723,0.1237,1.7581,595050,-0.038,0.1039,1.99
201809,94508,"angwin, ca",16403,15334,-271,-891,11.400121,11.98551599,10.81472541,115,0.2568,23.5,-0.0945,-12,50,0.3659,-0.125,0.4516,959050,-0.0164,-0.4342,3.2074
201809,94087,"sunnyvale, ca",480,4446,-203,-4298,68.452022,97.15751358,39.74652987,27,0.5882,10,0.4211,8,-38,-0.0556,-0.6077,0.8226,1988050,-0.003,0.2048,6.6488
201809,94541,"hayward, ca",334,1606,-703,-1510,83.512372,93.4097767,73.61496681,32,0.28,7,0.3913,9,-33,-0.1759,-0.4459,1.3226,649050,0,0.0555,2.1706
201809,94706,"albany, ca",5769,246,,,94.665057,97.34459867,91.98551599,26,-0.0877,-2.5,0.1304,3,-39,-0.1719,-0.1918,1.9032,699050,-0.2233,-0.1824,2.3378
201809,94531,"antioch, ca",2632,1106,49,-913,86.861798,96.03500302,77.68859384,29,-0.0333,-1,0.3182,7,-36,-0.1256,-0.3095,1.4032,549050,0.0262,0.098,1.8361
201809,94549,"lafayette, ca",3882,797,1320,-270,88.958962,84.76765238,93.15027158,41,-0.1546,-7.5,0.0513,2,-24,-0.0201,-0.1812,1.9677,1743800,-0.0544,0.3062,5.8319
201809,95117,"san jose, ca",3304,5637,1532,,63.059747,93.4097767,32.70971635,32,0.0159,0.5,0.3913,9,-33,0.2105,-0.4103,0.7419,1298050,-0.0196,0,4.3411
201809,94803,"el sobrante, ca",4742,572,16,-340,91.086301,97.34459867,84.82800241,26,-0.1475,-4.5,-0.1034,-3,-39,-0.1984,-0.2721,1.5968,649050,0.0701,0.0485,2.1706
201809,94506,"danville, ca",5208,2547,-1000,-799,78.053712,72.72782136,83.37960169,50,0.2987,11.5,-0.0385,-2,-15,-0.1111,-0.2131,1.5484,1879050,0.0161,0.0604,6.2843
201809,94609,"oakland, ca",4363,1212,,-316,86.095353,99.81291491,72.37779119,16,-0.2,-4,-0.0588,-1,-49,-0.1429,-0.0581,1.3065,849050,-0.0655,-0.0012,2.8395
201809,94521,"concord, ca",1439,401,121,-222,92.616174,96.03500302,89.1973446,29,0.0741,2,-0.0333,-1,-36,-0.0723,-0.3057,1.7581,649050,-0.0084,0.0046,2.1706
201809,94306,"palo alto, ca",3515,912,-580,,88.159324,95.14785757,81.17079059,30,0.2766,6.5,0,0,-35,-0.259,-0.4038,1.5,2868050,-0.0745,0.1472,9.592
201809,94519,"concord, ca",6594,780,-394,-172,89.103802,93.4097767,84.7978274,32,0.6842,13,-0.1579,-6,-33,-0.1429,-0.2443,1.5968,579950,-0.0286,0.0544,1.9395
201809,94509,"antioch, ca",384,446,43,-244,92.196741,98.15328908,86.24019312,24,-0.04,-1,0.0909,2,-41,-0.1207,-0.184,1.6452,418050,0.0097,-0.0165,1.398
201809,94619,"oakland, ca",4588,1935,197,-1682,81.321666,91.64152082,71.0018105,35,0.2281,6.5,0.3462,9,-30,-0.0063,-0.373,1.2742,649050,-0.0335,0.0015,2.1706
201809,94553,"martinez, ca",700,240,368,-163,94.791792,92.62522631,96.95835848,33,-0.0833,-3,0.2692,7,-32,-0.0365,-0.1714,2.3387,610050,-0.0145,0.0168,2.0401
201809,94303,"palo alto, ca",2385,3369,-778,-2835,73.687387,95.14785757,52.22691611,30,0,0,0.0714,2,-35,-0.1867,-0.419,0.9839,1100050,0.1055,-0.1519,3.6789
201809,95468,"point arena, ca",21257,11212,-2324,,35.805673,41.54496077,30.06638503,74,0.2437,14.5,-0.8,-296,9,-0.2,0.2571,0.7097,870040,-0.017,0.0235,2.9097
201809,94561,"oakley, ca",2505,470,-37,-316,91.937236,95.14785757,88.72661436,30,0.0909,2.5,0.0345,1,-35,-0.136,-0.3121,1.7419,559178,0.0805,0.1185,1.87
201809,94588,"pleasanton, ca",3268,777,243,-494,89.121907,95.14785757,83.09595655,30,0.1111,3,-0.0909,-3,-35,-0.0303,-0.3469,1.5484,1128050,-0.0174,-0.06,3.7726
201809,94507,"alamo, ca",7738,1683,-148,708,82.996379,69.16113458,96.83162342,52,0.1429,6.5,-0.1186,-7,-13,0.0323,0.0992,2.3226,2250050,0.0663,-0.1,7.5251
201809,94607,"oakland, ca",3432,4260,-1295,-1584,69.308992,96.03500302,42.58298129,29,0.4146,8.5,-0.0333,-1,-36,-0.1908,-0.1452,0.8548,675050,0.0045,0.0243,2.2575
201809,94577,"san leandro, ca",943,325,-195,-265,93.617984,98.97404949,88.26191913,22,0.2222,4,0,0,-43,-0.2465,-0.3141,1.7258,698050,0.0066,0.0131,2.3344
201809,94597,"walnut creek, ca",3891,773,90,-460,89.158117,92.62522631,85.69100785,33,0.0476,1.5,-0.0294,-1,-32,-0.0942,-0.2887,1.629,843050,0.1092,0.0036,2.8194
201809,94568,"dublin, ca",1043,515,233,-421,91.593241,95.14785757,88.03862402,30,0.1321,3.5,0.25,6,-35,-0.0093,-0.3072,1.7097,909930,0.011,0.0199,3.0431
201809,94551,"livermore, ca",1974,81,119,-25,97.380809,98.15328908,96.6083283,24,-0.0769,-2,-0.0769,-2,-41,-0.0565,-0.3333,2.2903,749050,-0.0138,0.0274,2.505
201809,95128,"san jose, ca",2246,5652,-1802,-5336,62.966204,98.15328908,27.77911889,24,-0.0204,-0.5,-0.1111,-3,-41,-0.2941,-0.6471,0.6774,1149050,-0.0271,0.121,3.8428
201809,94523,"pleasant hill, ca",2019,226,27,-136,95.003018,96.03500302,93.97103199,29,0.0943,2.5,0,0,-36,-0.122,-0.4522,2.0323,729996,-0.0305,0.0166,2.4413
201809,94550,"livermore, ca",864,206,-10,151,95.319855,94.26674713,96.37296319,31,0.1071,3,-0.1842,-7,-34,-0.1617,-0.3458,2.2581,898050,0.0039,-0.1011,3.0033
201809,94542,"hayward, ca",8408,360,-11,305,93.138202,96.03500302,90.24140012,29,0.1154,3,-0.0645,-2,-36,-0.1284,0.0874,1.8065,875050,0.0204,-0.2038,2.9264
201809,94583,"san ramon, ca",2435,101,49,-20,96.888956,97.34459867,96.43331322,26,0.1064,2.5,-0.037,-1,-39,-0.0662,-0.2034,2.2742,975050,-0.0141,0.0484,3.2609
201809,94579,"san leandro, ca",6449,609,-481,,90.691008,91.64152082,89.74049487,35,0.6279,13.5,-0.1463,-6,-30,-0.255,-0.2975,1.7903,699050,0.0371,0.0434,2.3378
201809,94621,"oakland, ca",4713,1360,-731,-896,85.07242,95.14785757,74.9969825,30,0.25,6,0.25,6,-35,-0.2294,-0.2,1.3548,400049,-0.0476,0.0127,1.3378
201809,95126,"san jose, ca",1777,2021,-359,,80.817743,98.15328908,63.48219674,24,0.2632,5,0.1429,3,-41,-0.1235,-0.5535,1.1452,1180050,-0.0792,0.3898,3.9465
201809,94705,"berkeley, ca",7574,478,684,38,91.867833,98.15328908,85.58237779,24,-0.3239,-11.5,0.4118,7,-41,-0.0942,0.0306,1.629,1850050,0.0632,0.1219,6.1873
201809,94804,"richmond, ca",1901,2137,-498,-1225,80.28968,96.7954134,63.78394689,28,0.2444,5.5,-0.1515,-5,-37,-0.1446,-0.268,1.1452,500050,0.0061,0.1363,1.6722
201809,94552,"castro valley, ca",8047,44,,668,98.527459,99.27579964,97.77911889,21,-0.3226,-10,-0.5116,-22,-44,0.0694,0,2.4839,1119050,-0.0652,-0.0659,3.7425
201809,95054,"santa clara, ca",4894,4075,405,,70.256488,99.65600483,40.85697043,17,-0.0556,-1,0,0,-48,-0.0095,-0.6061,0.8387,1199050,-0.0408,0.292,4.01
201809,94606,"oakland, ca",1717,729,-140,1225,89.484007,98.97404949,79.993965,22,-0.2542,-7.5,-0.5769,-30,-43,-0.2448,-0.1875,1.4677,599050,-0.0637,-0.1191,2.0033
201809,94708,"berkeley, ca",8358,3,,,99.719372,99.97585999,99.46288473,10,-0.2308,-3,0,0,-55,-0.0446,0.0663,3.1129,1250050,-0.0876,-0.0741,4.1806
201809,94702,"berkeley, ca",5841,1410,,-1318,84.701267,99.3964997,70.006035,19,-0.4154,-13.5,0.7273,8,-46,-0.2744,-0.4222,1.2581,898050,-0.0522,0.1239,3.0033
201809,94605,"oakland, ca",1418,1713,-387,-887,82.782136,93.4097767,72.15449608,32,0.2308,6,-0.0303,-1,-33,-0.116,-0.2,1.2903,699050,0.0014,0.1669,2.3378
201809,94518,"concord, ca",3998,839,-414,-824,88.693422,91.64152082,85.74532287,35,0.4894,11.5,1.1875,19,-30,-0.1441,-0.4358,1.629,675050,-0.0059,0.0714,2.2575
201809,94582,"san ramon, ca",2023,1176,355,-818,86.354858,95.14785757,77.56185878,30,0.0909,2.5,-0.1176,-4,-35,-0.0169,-0.3507,1.4032,1275050,-0.0078,0.1708,4.2642
201809,94028,"portola valley, ca",11414,10713,1216,-8014,38.675317,37.77308389,39.57754979,78,-0.037,-3,1.1081,41,13,0.0408,-0.2388,0.8226,4250050,-0.3136,-0.0759,14.214
201809,95050,"santa clara, ca",1758,5368,-53,,64.315027,98.15328908,30.47676524,24,-0.2131,-6.5,-0.1724,-5,-41,-0.1456,-0.6207,0.7097,1300050,-0.0184,0.1818,4.3478
201809,94563,"orinda, ca",6671,2480,-1120,159,78.370549,67.71273386,89.02836451,53,0.3418,13.5,-0.0702,-4,-12,-0.0684,0.0381,1.7581,1944980,0.0345,-0.0251,6.5048
201809,94587,"union city, ca",338,1587,-402,-1117,83.636089,98.48521424,68.78696439,23,0.0698,1.5,-0.08,-2,-42,-0.1556,-0.283,1.2258,898948,0.0056,0.0975,3.0063
201809,94040,"mountain view, ca",1859,3785,,,71.581171,99.65600483,43.50633675,17,0,0,0.7,7,-48,-0.1692,-0.3721,0.871,1719930,-0.0498,0.1466,5.7521
201809,94618,"oakland, ca",6117,591,-405,-224,90.908268,98.15328908,83.66324683,24,0.2308,4.5,0.0435,1,-41,-0.2841,-0.1182,1.5645,1495050,0.0794,0.251,5
201809,94545,"hayward, ca",4571,1243,-608,-312,85.908268,95.14785757,76.66867833,30,0.6216,11.5,-0.1892,-7,-35,-0.1731,-0.181,1.3871,695050,-0.0035,-0.1021,2.3244
201809,94806,"san pablo, ca",573,990,-340,-147,87.528666,94.26674713,80.7905854,31,0.6316,12,-0.0882,-3,-34,-0.1111,-0.08,1.4839,475050,-0.008,0.0555,1.5886
201809,94801,"richmond, ca",4554,6135,-2008,-4426,60.751358,77.35063368,44.15208208,46,0.2267,8.5,0.2778,10,-19,-0.2,-0.325,0.871,795050,0.0393,0.7666,2.6589
201809,94565,"pittsburg, ca",75,714,-307,-459,89.680145,94.26674713,85.09354255,31,0.3191,7.5,0.069,2,-34,-0.1681,-0.25,1.5968,469050,-0.0229,0.0983,1.5686
201809,94043,"mountain view, ca",2380,6093,-709,,60.947495,96.7954134,25.09957755,28,0.3023,6.5,1.8,18,-37,-0.1304,-0.5,0.6452,1625050,0.0236,0.3678,5.4348
201809,94025,"menlo park, ca",1330,2536,-883,-1476,78.092939,98.97404949,57.21182861,22,-0.2414,-7,0,0,-43,-0.2614,-0.2169,1.0484,2368050,0.0413,0.0409,7.9197
201809,94580,"san lorenzo, ca",4927,2403,-59,-2398,78.735667,88.9921545,68.47917924,37,0.3704,10,1.3125,21,-28,0.0066,-0.6329,1.2258,650050,-0.058,0.0851,2.1739
201809,94707,"berkeley, ca",8008,16,,,99.290887,99.90343995,98.67833434,15,-0.5588,-19,-0.0625,-1,-50,-0.1753,0.0245,2.6935,1250050,0.0126,0.1905,4.1806
201808,94595,"walnut creek, ca",4345,719,824,1359,90.482141,91.96635377,88.99792759,31,-0.0606,-2,-0.2152,-8.5,-31,0.1298,0.3202,1.7029,618550,0.1917,0.2127,2.0668
201808,94550,"livermore, ca",864,196,55,-28,96.162989,94.54467878,97.78129952,28,0,0,0.0182,0.5,-34,-0.043,-0.0375,2.4203,894525,-0.0826,-0.0105,2.9891
201808,94521,"concord, ca",1439,522,-125,-296,92.146166,95.27002316,89.02230891,27,0.1739,4,0,0,-35,-0.0996,-0.2219,1.7029,654550,-0.0082,0.0299,2.1871
201808,94542,"hayward, ca",8408,349,175,122,94.102767,95.91003291,92.29550165,26,0,0,0,0,-36,0.0039,0.0576,1.8623,857550,-0.0132,-0.0051,2.8655
201808,94531,"antioch, ca",2632,1155,-498,-893,86.91942,92.88674875,80.9520907,30,0.2245,5.5,0.3636,8,-32,-0.1496,-0.2433,1.442,535050,-0.0151,0.0864,1.7878
201808,94597,"walnut creek, ca",3891,863,-600,-683,89.077167,91.56406193,86.59027185,31.5,0.2857,7,0.2353,6,-30.5,-0.2542,-0.2783,1.6159,760050,-0.0974,-0.1059,2.5397
201808,94580,"san lorenzo, ca",4927,2344,-721,-2322,79.263684,95.27002316,63.25734487,27,0.3846,7.5,0.6364,10.5,-35,-0.1272,-0.593,1.0942,690047.5,0.0073,0.1616,2.3058
201808,94513,"brentwood, ca",584,648,-122,242,91.088626,86.69389248,95.48335975,36,0.125,4,-0.1,-4,-26,-0.0673,0.0104,2.1087,662525,0.0099,0.0328,2.2138
201808,94545,"hayward, ca",4571,635,-173,-210,91.256248,99.24417896,83.26831647,18.5,-0.075,-1.5,-0.2292,-5.5,-43.5,-0.144,-0.144,1.5072,697525,-0.0035,0.0257,2.3307
201808,94087,"sunnyvale, ca",480,4243,892,,69.3862,99.49408753,39.27831281,17,-0.1053,-2,-0.0811,-1.5,-45,0.102,-0.5878,0.7826,1994044,0.0369,0.1563,6.6633
201808,94804,"richmond, ca",1901,1639,-488,-963,83.749848,97.89101548,69.60867975,22.5,-0.1509,-4,0,0,-39.5,-0.1902,-0.2057,1.2029,497000,0.0204,0.132,1.6607
201808,94544,"hayward, ca",242,576,156,-417,91.701207,99.38437157,84.01804218,17.5,-0.3,-7.5,-0.2857,-7,-44.5,-0.0826,-0.3237,1.529,650050,-0.0069,0.0026,2.1721
201808,94565,"pittsburg, ca",75,407,77,-53,93.432281,97.31805437,89.54650738,23.5,0.1463,3,-0.1607,-4.5,-38.5,-0.0165,-0.1408,1.7246,480025,-0.0253,0.1162,1.6039
201808,94801,"richmond, ca",4554,4127,2515,-1515,69.904303,84.71900524,55.08960137,37.5,-0.3802,-23,-0.026,-1,-24.5,-0.1964,-0.1401,0.9783,764994,0.2602,0.7386,2.5562
201808,94551,"livermore, ca",1974,200,-63,-64,96.053273,95.91003291,96.19651347,26,0.1556,3.5,-0.0714,-2,-36,-0.1042,-0.3266,2.1812,759550,-0.0385,0.0622,2.538
201808,94022,"los altos, ca",6036,5511,-2992,-1630,63.391442,50.46934049,76.31354383,62.5,0.5244,21.5,0.0593,3.5,0.5,-0.0936,-0.0564,1.3333,6719050,0.0104,0.1256,22.4528
201808,94596,"walnut creek, ca",4700,2505,-1710,-2453,78.242716,79.21492137,77.27051079,42,0.5273,14.5,1.625,26,-20,-0.1974,-0.4316,1.3551,1080540,0.0184,0.1451,3.6107
201808,94805,"richmond, ca",7943,1775,235,,82.835548,96.1233695,69.54772644,25.5,0.0408,1,0.7586,11,-36.5,-0.006,-0.3615,1.2029,580050,-0.0325,0.0555,1.9382
201808,94621,"oakland, ca",4713,629,-88,-62,91.283677,97.00109716,85.56625625,24,-0.2131,-6.5,0.0213,0.5,-38,-0.2457,-0.0224,1.5797,420050,0.05,0.12,1.4035
201808,94587,"union city, ca",338,1185,-211,-548,86.712178,98.34816531,75.07619164,21.5,0.2647,4.5,-0.0851,-2,-40.5,-0.0909,-0.1628,1.3043,893975,-0.0483,0.0916,2.9872
201808,94533,"fairfield, ca",199,3030,-1408,-2773,75.341339,70.90698525,79.77569182,48,0.3714,13,0.92,23,-14,-0.0802,-0.3011,1.413,412525,0.021,0.0075,1.3784
201808,94541,"hayward, ca",334,903,-137,-653,88.687066,96.42204072,80.9520907,25,0.5625,9,0,0,-37,-0.0524,-0.2918,1.442,649050,8.00E-04,0.057,2.1688
201808,94602,"oakland, ca",2916,283,28,-104,94.959161,98.7992198,91.11910277,20,-0.1111,-2.5,-0.2,-5,-42,-0.0978,-0.1809,1.8043,784050,-0.0113,0.1412,2.6199
201808,94603,"oakland, ca",4769,1659,-266,-1095,83.597464,93.2707546,73.92417408,29.5,0.18,4.5,0.0727,2,-32.5,-0.0733,-0.25,1.2826,475050,-0.0226,0.2048,1.5873
201808,94583,"san ramon, ca",2435,150,63,-25,96.784713,97.31805437,96.25137145,23.5,-0.0784,-2,-0.1296,-3.5,-38.5,-0.0736,-0.267,2.1884,988994,-0.0295,0.0759,3.3047
201808,94579,"san leandro, ca",6449,128,,,97.135194,98.34816531,95.92222358,21.5,-0.2321,-6.5,-0.4028,-14.5,-40.5,-0.1437,0.0171,2.1594,674050,-0.0253,-0.1113,2.2523
201808,94563,"orinda, ca",6671,1360,766,617,85.514446,82.23820553,88.79068633,39.5,-0.0706,-3,-0.1596,-7.5,-22.5,0.0086,0.0541,1.6957,1880050,0.0094,-0.0467,6.2824
201808,95117,"san jose, ca",3304,7169,-974,,55.805803,91.56406193,20.04754358,31.5,0.5,10.5,0.5366,11,-30.5,-0.0732,-0.7175,0.5507,1324050,-0.0434,0.2316,4.4244
201808,95054,"santa clara, ca",4894,4480,,,68.285993,99.29903694,37.27294892,18,-0.4375,-14,-0.3333,-9,-44,-0.1026,-0.5047,0.7609,1250050,-0.0249,0.2201,4.1771
201808,94598,"walnut creek, ca",3784,347,-113,-101,94.142387,94.20334024,94.08143362,28.5,0.0364,1,-0.1094,-3.5,-33.5,-0.2143,-0.382,1.9928,976550,-0.0391,-0.0186,3.2632
201808,94518,"concord, ca",3998,425,-75,-187,93.221992,97.31805437,89.12592954,23.5,0.175,3.5,-0.0784,-2,-38.5,-0.0853,-0.1777,1.7101,679050,0.003,0.1421,2.269
201808,94508,"angwin, ca",16403,15063,-1254,-1091,12.42838,20.99231988,3.864439839,91.5,0.2282,17,-0.1073,-11,29.5,-0.2264,-0.3788,0.2971,975050,-0.002,-0.3143,3.2581
201808,94523,"pleasant hill, ca",2019,253,55,-39,95.382787,95.59917103,95.16640254,26.5,-0.0185,-0.5,-0.1311,-4,-35.5,-0.0712,-0.2641,2.0797,753000,-0.0704,0.0764,2.5161
201808,94611,"oakland, ca",894,248,309,-9,95.455931,97.31805437,93.59380714,23.5,-0.0784,-2,-0.1296,-3.5,-38.5,0.08,-0.094,1.9565,1172550,0.0218,0.0516,3.9181
201808,95128,"san jose, ca",2246,3850,-93,-3237,71.223942,96.70242594,45.74545898,24.5,0.4412,7.5,1.0417,12.5,-37.5,-0.0165,-0.4223,0.8623,1181050,-0.0104,0.202,3.9465
201808,94577,"san leandro, ca",943,130,47,-110,97.116908,99.29903694,94.93477996,18,0.0286,0.5,0.2,3,-44,-0.0139,-0.2111,2.058,693494,0.0396,0.0198,2.3173
201808,94566,"pleasanton, ca",1308,769,745,222,90.0128,94.54467878,85.48092161,28,-0.1642,-5.5,-0.2727,-10.5,-34,0.0236,-0.1389,1.5725,1289050,-0.0542,-0.1941,4.3074
201808,94506,"danville, ca",5208,1547,571,801,84.368524,83.47555772,85.2614897,38.5,-0.0494,-2,-0.2736,-14.5,-23.5,-0.0137,-0.1074,1.5652,1849350,-0.034,0.0607,6.1798
201808,94306,"palo alto, ca",3515,332,74,,94.380105,97.31805437,91.44215531,23.5,0.0217,0.5,-0.0784,-2,-38.5,-0.0346,-0.2746,1.8188,3099050,0.135,0.1088,10.3559
